route_Name,busname,bus_desc,bustype,starttime,endtime,duration,dploc,ratings,fare,seats,Bus_Name,Bus_Id,Seat_Type,Actype,dur_in_min,Orgin,End
Ongole to Hyderabad,APSRTC - 5380,NON A/C Hi-Tech Push Back (2+2),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:40:00,07h 40m,Addanki Bus Stand,3.2,428,29,APSRTC,Government Bus,Push Back,Non A/C,460,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,6:30:00,08h 00m,Addanki Bus Stand,3.4,428,28,APSRTC,Government Bus,Push Back,Non A/C,480,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:20:00,6:10:00,07h 50m,Addanki Bus Stand,3.4,533,28,APSRTC,Government Bus,Push Back,Non A/C,470,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:25:00,6:00:00,06h 35m,Addanki Bus Stand,4.2,399,24,APSRTC,Government Bus,Push Back,Non A/C,395,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:10:00,5:25:00,07h 15m,Addanki Bus Stand,3.6,394,32,APSRTC,Government Bus,Push Back,Non A/C,435,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,6:15:00,07h 15m,Ongole,3.3,600,23,APSRTC,Government Bus,Push Back,Non A/C,435,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:01:00,6:25:00,07h 24m,Addanki Bus Stand,3.7,600,25,APSRTC,Government Bus,Push Back,Non A/C,444,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,6:45:00,07h 00m,Ongole,3,900,27,APSRTC,Government Bus,Push Back,Non A/C,420,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON AC Seater / Sleeper 2+1,Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,6:46:00,08h 16m,Addanki Bustand,3,450,29,APSRTC,Government Bus,Push Back,Non A/C,496,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:56:00,07h 56m,Ongole,3.2,399,25,APSRTC,Government Bus,Push Back,Non A/C,476,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,6:15:00,06h 45m,RTC Bus Stand,3.1,440,29,APSRTC,Government Bus,Push Back,Non A/C,405,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,6:40:00,08h 10m,Addanki Bus Stand,2.9,444,26,APSRTC,Government Bus,Push Back,Non A/C,490,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:15:00,5:50:00,07h 35m,Addanki Bus Stand,2.8,450,25,APSRTC,Government Bus,Push Back,Non A/C,455,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,6:40:00,07h 25m,Addanki Bus Stand,3.7,565,27,APSRTC,Government Bus,Push Back,Non A/C,445,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:20:00,6:20:00,08h 00m,Addanki Bus Stand,3.2,475,31,APSRTC,Government Bus,Push Back,Non A/C,480,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,5:45:00,06h 30m,Addanki Bus Stand,3.1,760,27,APSRTC,Government Bus,Push Back,Non A/C,390,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:58:00,6:55:00,06h 57m,Addanki Bus Stand,2.6,560,25,APSRTC,Government Bus,Push Back,Non A/C,417,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,6:35:00,07h 05m,Addanki Bus Stand,2.5,849,30,APSRTC,Government Bus,Push Back,Non A/C,425,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:45:00,07h 45m,Addanki Bus Stand,2.5,455,14,APSRTC,Government Bus,Push Back,Non A/C,465,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,6:50:00,07h 05m,Ongole,2.4,600,29,APSRTC,Government Bus,Push Back,Non A/C,425,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:50:00,6:27:00,06h 37m,Addanki Bus Stand,2.8,550,30,APSRTC,Government Bus,Push Back,Non A/C,397,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,6:45:00,08h 00m,Addanki Bus Stand,2.9,700,28,APSRTC,Government Bus,Push Back,Non A/C,480,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,7:05:00,07h 06m,RTC Bus Stand,1.8,1000,28,APSRTC,Government Bus,Push Back,Non A/C,426,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,5:55:00,08h 10m,Addanki Bus Stand,1.7,455,24,APSRTC,Government Bus,Push Back,Non A/C,490,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:55:00,6:40:00,06h 45m,RTC Bus Stand,2.3,790,24,APSRTC,Government Bus,Push Back,Non A/C,405,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:59:00,07h 59m,Addanki Bus Stand,1.8,455,31,APSRTC,Government Bus,Push Back,Non A/C,479,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON AC Seater / Sleeper 2+1,Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,7:00:00,08h 00m,Addanki Bustand,2.5,550,33,APSRTC,Government Bus,Push Back,Non A/C,480,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,6:00:00,06h 45m,Addanki Bus Stand,1.7,560,19,APSRTC,Government Bus,Push Back,Non A/C,405,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Semi Sleeper / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,5:45:00,07h 15m,Addanki Bus Stand,3.2,450,29,APSRTC,Government Bus,Push Back,Non A/C,435,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,6:40:00,07h 25m,Addanki Bus Stand,3.4,555,33,APSRTC,Government Bus,Push Back,Non A/C,445,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,5:20:00,06h 35m,RTC Bus Stand,3.4,450,31,APSRTC,Government Bus,Push Back,Non A/C,395,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:55:00,6:45:00,08h 50m,Addanki Bus Stand,3.5,710,14,APSRTC,Government Bus,Push Back,Non A/C,530,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:50:00,5:15:00,07h 25m,Ongole,3.2,469,28,APSRTC,Government Bus,Push Back,Non A/C,445,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:15:00,5:05:00,06h 50m,Addanki Bus Stand,2.5,428,23,APSRTC,Government Bus,Push Back,Non A/C,410,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,6:15:00,07h 30m,Addanki Bus Stand,3,475,34,APSRTC,Government Bus,Push Back,Non A/C,450,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:30:00,5:30:00,08h 00m,Addanki Bus Stand,3,542,23,APSRTC,Government Bus,Push Back,Non A/C,480,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:50:00,6:30:00,06h 40m,Ongole,3.2,700,23,APSRTC,Government Bus,Push Back,Non A/C,400,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,6:45:00,08h 00m,Ongole,3.8,400,11,APSRTC,Government Bus,Push Back,Non A/C,480,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:40:00,07h 40m,Addanki Bus Stand,2.2,455,26,APSRTC,Government Bus,Push Back,Non A/C,460,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,5:45:00,06h 45m,RTC Bus Stand,2.4,440,29,APSRTC,Government Bus,Push Back,Non A/C,405,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,5:49:00,08h 04m,Addanki Bus Stand,1.4,455,21,APSRTC,Government Bus,Push Back,Non A/C,484,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:55:00,5:55:00,06h 00m,Mangamuru,1,2000,36,APSRTC,Government Bus,Push Back,Non A/C,360,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,5:48:00,07h 03m,Addanki Bus Stand,2,425,40,APSRTC,Government Bus,Push Back,Non A/C,423,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Seater/ Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,5:30:00,06h 00m,RTC Bus Stand,3.9,2500,41,APSRTC,Government Bus,Push Back,Non A/C,360,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:35:00,6:30:00,06h 55m,Addanki Bus Stand,3.9,399,23,APSRTC,Government Bus,Push Back,Non A/C,415,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Volvo Multi-Axle A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,6:20:00,06h 21m,Addanki Bus Stand,3.2,890,25,APSRTC,Government Bus,Push Back,Non A/C,381,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,7:35:00,07h 36m,RTC Bus Stand,2.8,1599,32,APSRTC,Government Bus,Push Back,Non A/C,456,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:15:00,5:50:00,07h 35m,Addanki Bus Stand,2.8,3000,40,APSRTC,Government Bus,Push Back,Non A/C,455,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:59:00,7:35:00,07h 36m,RTC Bus Stand,2.8,1599,32,APSRTC,Government Bus,Push Back,Non A/C,456,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:20:00,5:57:00,06h 37m,Addanki Bus Stand,2.8,550,30,APSRTC,Government Bus,Push Back,Non A/C,397,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:55:00,6:40:00,06h 45m,RTC Bus Stand,2.7,690,24,APSRTC,Government Bus,Push Back,Non A/C,405,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,6:15:00,06h 45m,RTC Bus Stand,2.7,3000,27,APSRTC,Government Bus,Push Back,Non A/C,405,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:55:00,5:53:00,06h 58m,Addanki Bus Stand,2,449,32,APSRTC,Government Bus,Push Back,Non A/C,418,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:45:00,07h 45m,Addanki Bus Stand,2,455,13,APSRTC,Government Bus,Push Back,Non A/C,465,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:05:00,6:48:00,08h 43m,Addanki Bus Stand,0,846,32,APSRTC,Government Bus,Push Back,Non A/C,523,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:20:00,7:10:00,08h 50m,Addanki Bus Stand,0,1093,30,APSRTC,Government Bus,Push Back,Non A/C,530,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON AC Seater / Sleeper 2+1,Super Luxury (Non AC Seater 2+2 Push Back),22:25:00,6:30:00,08h 05m,Addanki Bus Stand,0,846,40,APSRTC,Government Bus,Push Back,Non A/C,485,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Volvo Multi-Axle A/C (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,3:20:00,05h 20m,RTC Bus Stand,0,4750,36,APSRTC,Government Bus,Push Back,Non A/C,320,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,6:15:00,08h 30m,Addanki Bus Stand,0,1321,33,APSRTC,Government Bus,Push Back,Non A/C,510,Ongole,Hyderabad
Ongole to Hyderabad,APSRTC - 5380,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,6:47:00,07h 17m,RTC Bus Stand,0,903,36,APSRTC,Government Bus,Push Back,Non A/C,437,Ongole,Hyderabad
Bangalore to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),11:00:00,17:25:00,06h 25m,Majestic,3.8,314,7,NueGo,Private Bus,Seater,AC,385,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),12:25:00,18:15:00,05h 50m,Majestic,4.6,500,34,NueGo,Private Bus,Seater,AC,350,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),13:00:00,18:45:00,05h 45m,Majestic,4.2,314,23,NueGo,Private Bus,Seater,AC,345,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),14:30:00,20:30:00,06h 00m,Anand Rao Circle,4.6,450,33,NueGo,Private Bus,Seater,AC,360,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,NON A/C Sleeper (2+1),Electric A/C Seater (2+2),15:30:00,20:10:00,04h 40m,KR Puram,3.9,800,14,NueGo,Private Bus,Seater,AC,280,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Electric A/C Seater (2+2),16:30:00,21:10:00,04h 40m,Tin Factory,3.7,489,13,NueGo,Private Bus,Seater,AC,280,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,VE A/C Sleeper (2+1),Electric A/C Seater (2+2),17:00:00,0:30:00,07h 30m,Majestic,4,720,18,NueGo,Private Bus,Seater,AC,450,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),17:30:00,0:35:00,07h 05m,Anand Rao Circle,4.7,450,29,NueGo,Private Bus,Seater,AC,425,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),17:30:00,21:55:00,04h 25m,KR Puram,3.8,700,27,NueGo,Private Bus,Seater,AC,265,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),18:00:00,0:25:00,06h 25m,Electronic City,3.8,510,27,NueGo,Private Bus,Seater,AC,385,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),18:00:00,0:55:00,06h 55m,Majestic,3.8,314,32,NueGo,Private Bus,Seater,AC,415,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),18:00:00,0:30:00,06h 30m,Christ University,4.5,330,31,NueGo,Private Bus,Seater,AC,390,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater/Sleeper (2+1),Electric A/C Seater (2+2),18:05:00,23:55:00,05h 50m,Marathahalli,3,400,29,NueGo,Private Bus,Seater,AC,350,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),19:00:00,23:10:00,04h 10m,Hosakote Toll plaza,3,550,23,NueGo,Private Bus,Seater,AC,250,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),19:10:00,1:30:00,06h 20m,Chandapura,3.8,749,25,NueGo,Private Bus,Seater,AC,380,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),19:30:00,1:30:00,06h 00m,Marathahalli,3.3,650,13,NueGo,Private Bus,Seater,AC,360,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),19:30:00,0:03:00,04h 33m,KR Puram,4.3,850,21,NueGo,Private Bus,Seater,AC,273,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Scania AC Multi Axle Sleeper (2+1),Electric A/C Seater (2+2),19:30:00,23:45:00,04h 15m,KR Puram,3.9,765,22,NueGo,Private Bus,Seater,AC,255,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),20:20:00,3:20:00,07h 00m,Chandapura,3.5,499,23,NueGo,Private Bus,Seater,AC,420,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),20:30:00,2:00:00,05h 30m,Marathahalli,3.8,800,19,NueGo,Private Bus,Seater,AC,330,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,NON A/C Sleeper (2+1),Electric A/C Seater (2+2),20:30:00,0:55:00,04h 25m,KR Puram,4.9,800,18,NueGo,Private Bus,Seater,AC,265,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),20:30:00,2:00:00,05h 30m,Marathahalli,4.5,600,15,NueGo,Private Bus,Seater,AC,330,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),20:30:00,4:00:00,07h 30m,Yelahanka,3.4,399,23,NueGo,Private Bus,Seater,AC,450,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),20:30:00,3:30:00,07h 00m,Kalasipalyam,3.5,499,31,NueGo,Private Bus,Seater,AC,420,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),20:35:00,0:50:00,04h 15m,KR Puram,3.9,541,23,NueGo,Private Bus,Seater,AC,255,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),20:45:00,4:00:00,07h 15m,Chandapura,4.7,399,21,NueGo,Private Bus,Seater,AC,435,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),20:45:00,3:30:00,06h 45m,Chandapur,4.2,599,18,NueGo,Private Bus,Seater,AC,405,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),20:45:00,2:00:00,05h 15m,Chandapura,3.8,600,22,NueGo,Private Bus,Seater,AC,315,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),20:55:00,3:30:00,06h 35m,Majestic,4.6,500,26,NueGo,Private Bus,Seater,AC,395,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),21:00:00,2:40:00,05h 40m,Silk Board,3,428,25,NueGo,Private Bus,Seater,AC,340,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,NON A/C Seater/ Sleeper (2+1),Electric A/C Seater (2+2),21:00:00,3:00:00,06h 00m,Silk Board,3.9,420,21,NueGo,Private Bus,Seater,AC,360,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater/Sleeper (2+1),Electric A/C Seater (2+2),21:00:00,3:00:00,06h 00m,Marathahalli,3.1,500,17,NueGo,Private Bus,Seater,AC,360,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Scania Multi-Axle AC Semi Sleeper (2+2),Electric A/C Seater (2+2),21:00:00,2:50:00,05h 50m,Majestic,3.8,349,28,NueGo,Private Bus,Seater,AC,350,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),21:00:00,4:00:00,07h 00m,Chandapura,3.9,499,27,NueGo,Private Bus,Seater,AC,420,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Mercedes Benz A/C (2+2),Electric A/C Seater (2+2),21:00:00,4:30:00,07h 30m,Chandapura,3.5,749,31,NueGo,Private Bus,Seater,AC,450,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),21:00:00,3:45:00,06h 45m,Chandapura,4,699,20,NueGo,Private Bus,Seater,AC,405,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Volvo Multi-Axle A/C Semi Sleeper (2+2),Electric A/C Seater (2+2),21:00:00,4:30:00,07h 30m,Chandapura,3.2,749,49,NueGo,Private Bus,Seater,AC,450,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,NON A/C Sleeper (2+1),Electric A/C Seater (2+2),21:00:00,3:30:00,06h 30m,Chandapura,4.1,599,16,NueGo,Private Bus,Seater,AC,390,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,NON A/C Sleeper (2+1),Electric A/C Seater (2+2),21:10:00,4:00:00,06h 50m,Kalasipalyam,3.4,700,24,NueGo,Private Bus,Seater,AC,410,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),21:15:00,4:05:00,06h 50m,Kalasipalyam,3.4,700,23,NueGo,Private Bus,Seater,AC,410,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),21:15:00,4:15:00,07h 00m,Chandapura,4.1,820,27,NueGo,Private Bus,Seater,AC,420,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,AC Sleeper (2+1),Electric A/C Seater (2+2),21:30:00,1:35:00,04h 05m,KR Puram,4.6,765,22,NueGo,Private Bus,Seater,AC,245,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),21:30:00,2:00:00,04h 30m,Silk Board,3.7,750,24,NueGo,Private Bus,Seater,AC,270,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),21:30:00,3:00:00,05h 30m,HSR Layout,3.5,569,28,NueGo,Private Bus,Seater,AC,330,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,VE A/C Sleeper (2+1),Electric A/C Seater (2+2),21:40:00,0:50:00,03h 10m,KR Puram,4.3,769,25,NueGo,Private Bus,Seater,AC,190,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),21:40:00,4:00:00,06h 20m,Marathahalli,3,578,15,NueGo,Private Bus,Seater,AC,380,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),21:45:00,1:30:00,03h 45m,Hoskote,4.3,749,26,NueGo,Private Bus,Seater,AC,225,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Volvo Multi Axle Sleeper B11R (2+1),Electric A/C Seater (2+2),21:50:00,2:55:00,05h 05m,Madiwala,3,765,35,NueGo,Private Bus,Seater,AC,305,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),22:00:00,4:00:00,06h 00m,Kalasipalyam,3.3,399,34,NueGo,Private Bus,Seater,AC,360,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,NON A/C Sleeper (2+1),Electric A/C Seater (2+2),22:00:00,2:30:00,04h 30m,KR Puram,5,800,24,NueGo,Private Bus,Seater,AC,270,Bangalore,Tirupati
Bangalore to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),22:00:00,4:00:00,06h 00m,Silk Board,4.1,699,17,NueGo,Private Bus,Seater,AC,360,Bangalore,Tirupati
