state,route_name,busname,bustype,departing_time,reaching_time,duration,dploc,star_rating,price,seats_available,transport,transport_mode,Seat_Type,Actype,dur_in_min,from,to
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 30962,RAJDHANI (A.C. Semi Sleeper),19:30,02:00,06h 30m,Auto Nagar,2.5,480.0,38,TSRTC,Government Bus,Semi Sleeper,AC,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,02:00,06h 10m,PNBS-VJA,3.9,396.0,33,TSRTC,Government Bus,Push Back,AC,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,00:55,04h 45m,PNBS-VJA,3.7,396.0,33,TSRTC,Government Bus,Push Back,AC,285,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:30,06h 00m,PNBS-VJA,4.1,396.0,33,TSRTC,Government Bus,Push Back,AC,360,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1450,RAJADHANI AC (CONVERTED METRO LUXURY),20:40,02:15,05h 35m,PNBS-VJA,2.7,480.0,36,TSRTC,Government Bus,Unknown,AC,335,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 7770,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,01:45,05h 00m,PNBS-VJA,3.4,352.0,24,TSRTC,Government Bus,Push Back,AC,300,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41562,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,03:00,06h 10m,PNBS-VJA,3.9,396.0,33,TSRTC,Government Bus,Push Back,AC,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 13762,eGARUDA,21:00,03:10,06h 10m,PNBS-VJA,4.4,533.0,35,TSRTC,Government Bus,Unknown,Unknown,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41531,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,01:45,04h 35m,PNBS-VJA,3.5,396.0,33,TSRTC,Government Bus,Push Back,AC,275,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:50,06h 20m,PNBS-VJA,3.0,396.0,33,TSRTC,Government Bus,Push Back,AC,380,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1049,RAJDHANI (A.C. Semi Sleeper),21:40,02:00,04h 20m,PNBS-VJA,3.0,480.0,35,TSRTC,Government Bus,Semi Sleeper,AC,260,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 7742,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:05,05h 20m,PNBS-VJA,4.4,396.0,33,TSRTC,Government Bus,Push Back,AC,320,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 14562,eGARUDA,22:00,04:10,06h 10m,PNBS-VJA,3.6,533.0,35,TSRTC,Government Bus,Unknown,Unknown,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,22:10,03:10,05h 00m,PNBS-VJA,4.0,354.0,19,TSRTC,Government Bus,Sleeper,Non A/C,300,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 9883,Lahari Non A/C Sleeper Cum Seater,22:10,04:20,06h 10m,PNBS-VJA,4.2,442.0,37,TSRTC,Government Bus,Sleeper,Non A/C,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1404,RAJDHANI (A.C. Semi Sleeper),22:20,04:00,05h 40m,PNBS-VJA,3.4,480.0,37,TSRTC,Government Bus,Semi Sleeper,AC,340,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1917,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:30,05h 00m,PNBS-VJA,3.7,396.0,32,TSRTC,Government Bus,Push Back,AC,300,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 40377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:20,04h 50m,PNBS-VJA,3.9,396.0,33,TSRTC,Government Bus,Push Back,AC,290,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 8003,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05:00,06h 30m,PNBS-VJA,2.4,352.0,25,TSRTC,Government Bus,Push Back,AC,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05:00,06h 10m,PNBS-VJA,3.9,396.0,32,TSRTC,Government Bus,Push Back,AC,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1824,RAJDHANI (A.C. Semi Sleeper),23:00,03:35,04h 35m,PNBS-VJA,3.5,480.0,37,TSRTC,Government Bus,Semi Sleeper,AC,275,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 14762,eGARUDA,23:00,05:10,06h 10m,PNBS-VJA,3.1,533.0,32,TSRTC,Government Bus,Unknown,Unknown,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 9885,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:10,05:20,06h 10m,PNBS-VJA,4.0,396.0,31,TSRTC,Government Bus,Push Back,AC,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1594,RAJDHANI (A.C. Semi Sleeper),23:10,03:45,04h 35m,PNBS-VJA,3.2,480.0,30,TSRTC,Government Bus,Semi Sleeper,AC,275,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1616,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,04:25,05h 00m,PNBS-VJA,3.9,396.0,23,TSRTC,Government Bus,Push Back,AC,300,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 41731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04:20,04h 50m,PNBS-VJA,4.0,396.0,33,TSRTC,Government Bus,Push Back,AC,290,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 16362,eGARUDA,23:30,05:40,06h 10m,PNBS-VJA,4.0,533.0,35,TSRTC,Government Bus,Unknown,Unknown,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1586,RAJDHANI (A.C. Semi Sleeper),23:40,04:15,04h 35m,PNBS-VJA,3.0,480.0,37,TSRTC,Government Bus,Semi Sleeper,AC,275,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 7762,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,04:20,04h 25m,PNBS-VJA,3.7,396.0,30,TSRTC,Government Bus,Push Back,AC,265,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,TSRTC - 1470,RAJDHANI (A.C. Semi Sleeper),23:59,05:40,05h 41m,PNBS-VJA,2.8,480.0,34,TSRTC,Government Bus,Semi Sleeper,AC,341,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06:25,07h 00m,Benz Circle,4.7,577.0,26,IntrCity SmartBus,Private Bus,Seater / Sleeper,AC,420,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),22:30,05:20,06h 50m,Tadepalli,4.7,600.0,12,FRESHBUS,Private Bus,Seater,AC,410,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),21:30,04:05,06h 35m,Tadepalli,4.6,450.0,24,FRESHBUS,Private Bus,Seater,AC,395,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,AdShyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,06:05,06h 25m,Benz Circle,4.4,518.7,34,AdShyamoli Paribahan Pvt Ltd,Private Bus,Semi Sleeper,AC,385,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:45,05:55,06h 10m,Benz Circle,4.7,459.0,15,GMRK Tours and Travels,Private Bus,Semi Sleeper,AC,370,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,Benz Circle,4.7,491.0,32,IntrCity SmartBus,Private Bus,Seater / Sleeper,AC,360,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),17:30,00:05,06h 35m,Rtc bus stand,4.6,530.0,12,FRESHBUS,Private Bus,Seater,AC,395,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:10,05:30,07h 20m,NTR Circle,3.8,589.0,21,AdSai RK Travels,Private Bus,Seater / Sleeper,Non A/C,440,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:20,23:15,06h 55m,Varadhi,4.6,450.0,10,FRESHBUS,Private Bus,Seater,AC,415,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,NTR Circle,4.6,518.0,29,IntrCity SmartBus,Private Bus,Seater / Sleeper,AC,405,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:25,05:17,05h 52m,Benz Circle,4.7,674.0,12,Sri Sanvi Tours and Travels,Private Bus,Sleeper,AC,352,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),12:45,17:40,04h 55m,Bhavanipuram,4.6,500.0,15,FRESHBUS,Private Bus,Seater,AC,295,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,06:10,06h 20m,Benz Circle,4.5,482.0,20,IntrCity SmartBus,Private Bus,Seater / Sleeper,AC,380,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:40,06:30,06h 50m,Benz Circle,4.5,863.0,14,IntrCity SmartBus,Private Bus,Sleeper,AC,410,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,05:45,07h 15m,NTR Circle,4.5,827.0,7,Sri Durga Malleswari Travels,Private Bus,Sleeper,AC,435,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:25,05:55,06h 30m,Benz Circle - Reliance trends,4.6,450.0,34,FRESHBUS,Private Bus,Seater,AC,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),21:50,04:05,06h 15m,NTR Circle,4.3,474.0,19,NueGo,Private Bus,Seater,AC,375,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Svkdt travels,A/C Sleeper (2+1),23:20,06:14,06h 54m,NTR Circle,4.4,762.0,9,Svkdt travels,Private Bus,Sleeper,AC,414,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),16:00,22:42,06h 42m,Rtc bus stand,4.3,427.0,9,NueGo,Private Bus,Seater,AC,402,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),22:30,06:00,07h 30m,NTR Circle,4.2,379.0,13,NueGo,Private Bus,Seater,AC,450,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:25,05:40,06h 15m,Rtc bus stand,4.6,553.0,25,IntrCity SmartBus,Private Bus,Seater / Sleeper,AC,375,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:20,05:55,06h 35m,Benz Circle,4.3,900.0,17,IntrCity SmartBus,Private Bus,Sleeper,AC,395,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:00,04:57,06h 57m,NTR Circle,4.6,550.0,21,Sri Sai Srinivasa Travels,Private Bus,Seater / Sleeper,Non A/C,417,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,05:40,06h 50m,Benz Circle,4.6,410.0,25,Zingbus Plus,Private Bus,Seater / Sleeper,AC,410,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:45,05:35,05h 50m,VJA RTC BUS STAND,4.3,1239.0,22,Sri KVR Travels,Private Bus,Sleeper,AC,350,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:30,05:45,06h 15m,Gollapudi,4.4,610.0,19,Sri KVR Travels,Private Bus,Seater / Sleeper,Non A/C,375,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),22:35,05:10,06h 35m,NTR Circle,4.2,379.0,20,NueGo,Private Bus,Seater,AC,395,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:45,06:15,06h 30m,Tadepalli,4.2,450.0,33,FRESHBUS,Private Bus,Seater,AC,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),13:00,19:42,06h 42m,Rtc bus stand,4.2,404.0,7,NueGo,Private Bus,Seater,AC,402,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),21:30,05:20,07h 50m,NTR Circle,4.2,427.0,15,NueGo,Private Bus,Seater / Sleeper,AC,470,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),23:24,05:43,06h 19m,Tadepalli,4.1,450.0,16,Yolo Bus,Private Bus,Seater / Sleeper,AC,379,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),23:50,06:15,06h 25m,Ramavarapadu Ring Road,4.6,1280.0,7,BSR Tours And Travels,Private Bus,Sleeper,AC,385,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),23:00,06:30,07h 30m,NTR Circle,4.0,517.0,15,NueGo,Private Bus,Seater / Sleeper,AC,450,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Svkdt travels,A/C Sleeper (2+1),23:00,05:50,06h 50m,NTR Circle,4.1,762.0,9,Svkdt travels,Private Bus,Sleeper,AC,410,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),14:35,22:00,07h 25m,NTR Circle,4.0,427.0,3,NueGo,Private Bus,Seater,AC,445,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,05:55,07h 25m,NTR Circle,4.1,827.0,15,Sri Durga Malleswari Travels,Private Bus,Sleeper,AC,445,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:45,06:00,06h 15m,Tadepalli,4.2,863.0,13,IntrCity SmartBus,Private Bus,Sleeper,AC,375,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:05,05:50,06h 45m,NTR Circle,4.1,650.0,25,V Kaveri Travels,Private Bus,Seater / Sleeper,AC,405,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Tirumala Xpress,A/C Sleeper (2+1),23:20,06:10,06h 50m,Benz Circle,4.0,666.0,22,Tirumala Xpress,Private Bus,Sleeper,AC,410,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),22:45,05:57,07h 12m,Varadhi Circle,4.1,432.0,14,NueGo,Private Bus,Seater,AC,432,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Anjani Bus,A/C Seater / Sleeper (2+1),23:15,05:45,06h 30m,NTR Circle,3.9,549.0,17,Anjani Bus,Private Bus,Seater / Sleeper,AC,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Svkdt travels,A/C Seater / Sleeper (2+1),22:45,05:40,06h 55m,NTR Circle,3.9,580.0,19,Svkdt travels,Private Bus,Seater / Sleeper,AC,415,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri KVR Travels,NON A/C Sleeper (2+1),23:20,05:25,06h 05m,Sithara Center,3.8,890.0,28,Sri KVR Travels,Private Bus,Sleeper,Non A/C,365,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Royal Varma Travels,A/C Sleeper (2+1),22:28,05:17,06h 49m,NTR Circle,4.4,1080.0,12,Royal Varma Travels,Private Bus,Sleeper,AC,409,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,VR Travels,Non A/C Seater / Sleeper (2+1),23:59,06:10,06h 11m,Old Bus Stand,0.0,4000.0,40,VR Travels,Private Bus,Seater / Sleeper,Non A/C,371,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:59,07:12,07h 13m,Varadhi Circle,3.8,389.0,17,NueGo,Private Bus,Seater,AC,433,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:10,06:02,06h 52m,Benz Circle,3.8,900.0,9,Orange Tours And Travels,Private Bus,Sleeper,Non A/C,412,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:25,06:55,07h 30m,NTR Circle,4.0,379.0,21,NueGo,Private Bus,Seater,AC,450,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),22:40,05:30,06h 50m,NTR Circle,4.0,551.0,11,Sri Durga Malleswari Travels,Private Bus,Seater / Sleeper,AC,410,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:40,05:50,07h 10m,Tadepalli,3.6,890.0,16,Morning Star Travels,Private Bus,Sleeper,AC,430,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),22:57,05:30,06h 33m,NTR Circle,4.2,699.0,17,LVP Travels,Private Bus,Seater / Sleeper,AC,393,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:50,07:12,07h 22m,Ramavarapadu Ring Road,3.9,1028.0,2,NueGo,Private Bus,Seater,AC,442,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri Atluri Travels,A/C Seater / Sleeper (2+1),23:00,04:45,05h 45m,Benz Circle,4.2,560.0,20,Sri Atluri Travels,Private Bus,Seater / Sleeper,AC,345,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,06:45,07h 30m,NTR Circle,3.4,600.0,25,Orange Tours And Travels,Private Bus,Sleeper,AC,450,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:45,06:15,06h 30m,NTR Circle,3.4,1100.0,10,Orange Tours And Travels,Private Bus,Sleeper,AC,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Venkteshwara Travels,A/C Sleeper (2+1),15:20,21:00,05h 40m,Bus stand,3.2,399.0,8,Venkteshwara Travels,Private Bus,Sleeper,AC,340,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:20,06:00,07h 40m,Panamaluru,3.9,590.0,24,Sri Venkata Padmavathi Travels,Private Bus,Seater / Sleeper,Non A/C,460,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,NueGo,Electric A/C Seater (2+2),23:35,06:27,06h 52m,Rtc bus stand,4.0,854.0,7,NueGo,Private Bus,Seater,AC,412,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:55,05:45,05h 50m,NTR Circle,3.4,1000.0,7,Orange Tours And Travels,Private Bus,Sleeper,AC,350,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,DivyaSri Bus,A/C Sleeper (2+1),23:20,05:23,06h 03m,Benz Circle,4.1,750.0,24,DivyaSri Bus,Private Bus,Sleeper,AC,363,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sudha Sri Tours and Travels,A/C Sleeper (2+1),23:10,05:47,06h 37m,Bandar Road,3.8,699.0,21,Sudha Sri Tours and Travels,Private Bus,Sleeper,AC,397,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),23:00,05:30,06h 30m,NTR Circle,3.5,900.0,20,Orange Tours And Travels,Private Bus,Sleeper,Non A/C,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),23:45,05:48,06h 03m,Ramavarapadu Ring Road,4.9,759.0,17,Holidays Tours and Travels,Private Bus,Seater / Sleeper,AC,363,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,05:26,06h 06m,NTR Circle,3.5,1499.0,4,Nani Svkdt Travels,Private Bus,Sleeper,AC,366,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Zingbus Plus,A/C Sleeper (2+1),23:55,06:50,06h 55m,Benz Circle,4.4,1730.0,12,Zingbus Plus,Private Bus,Sleeper,AC,415,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Kaveri Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:55,06:00,06h 05m,Ramavarapadu Ring Road,3.9,1170.0,18,Kaveri Travels,Private Bus,Sleeper,AC,365,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:55,05:55,07h 00m,NTR Circle,3.5,700.0,19,V Kaveri Travels,Private Bus,Seater / Sleeper,AC,420,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Eswar Travels,A/C Seater / Sleeper (2+1),22:55,05:50,06h 55m,NTR Circle,4.0,500.0,21,Eswar Travels,Private Bus,Seater / Sleeper,AC,415,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sai Srinivasa Travels,A/C Sleeper (2+1),22:35,05:45,07h 10m,NTR Circle,3.9,800.0,13,Sai Srinivasa Travels,Private Bus,Sleeper,AC,430,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:00,05:30,06h 30m,NTR Circle,2.8,1000.0,26,Orange Tours And Travels,Private Bus,Sleeper,AC,390,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:05,06:30,07h 25m,Varadhi,3.2,3000.0,40,Sai Sri Durga Travels,Private Bus,Seater / Sleeper,Non A/C,445,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,GO BUS,Non A/C Seater / Sleeper (2+1),23:20,06:10,06h 50m,Ramavarapadu Ring Road,4.1,523.0,1,GO BUS,Private Bus,Seater / Sleeper,Non A/C,410,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Varun Travels,Scania AC Multi Axle Sleeper (2+1),23:25,05:10,05h 45m,Kummaripalem,4.4,900.0,24,Varun Travels,Private Bus,Sleeper,AC,345,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,05:35,06h 55m,Auto Nagar,3.7,670.0,16,Nani’s Sai Krishna Travels,Private Bus,Seater / Sleeper,Non A/C,415,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,Ramavarapadu Ring Road,3.4,670.0,10,V Kaveri Travels,Private Bus,Seater / Sleeper,Non A/C,375,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:15,05:15,07h 00m,Ramavarapadu Ring Road,3.0,890.0,12,Morning Star Travels,Private Bus,Sleeper,AC,420,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,Ramavarapadu Ring Road,3.1,700.0,21,KKaveri Travels,Private Bus,Seater / Sleeper,Non A/C,405,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),00:30,05:15,04h 45m,Ramavarappadu Ring,4.0,670.0,19,Mahi Trans Solutions,Private Bus,Seater / Sleeper,Non A/C,285,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:30,06:00,07h 30m,Tadepalli,2.5,690.0,9,Morning Star Travels,Private Bus,Sleeper,AC,450,Vijayawada,Hyderabad
Andhra Pradesh,Vijayawada to Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:30,06:00,06h 30m,NTR Circle,2.9,1200.0,11,Orange Tours And Travels,Private Bus,Sleeper,AC,390,Vijayawada,Hyderabad
